first_name,last_name,birthday,gender,state,bioguide_id,opensecrets_id,party,image,title,url,address,phone,contact_form,twitter,facebook,facebook_id
Ron,Johnson,4/8/1955,M,WI,J000293,N00032546,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNXZNeDE3dTI1RXM,sen,http://www.ronjohnson.senate.gov,328 Hart Senate Office Building Washington DC 20510,202-224-5323,http://www.ronjohnson.senate.gov/public/index.cfm/contact,SenRonJohnson,senronjohnson,186181661410703
Hakeem,Jeffries,8/4/1970,M,NY,J000294,N00033640,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbmVVQkJQUGQ1c2M,rep,http://jeffries.house.gov,1339 Longworth HOB; Washington DC 20515-3208,202-225-5936,http://jeffries.house.gov/contact/email-me,RepJeffries,RepHakeemJeffries,118349138343701
David,Joyce,3/17/1957,M,OH,J000295,N00035007,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZG1PRnlhQ2o5U0k,rep,http://joyce.house.gov,1535 Longworth HOB; Washington DC 20515-3514,202-225-5731,http://joyce.house.gov/email-me/,RepDaveJoyce,RepDaveJoyce,404318572981934
David,Jolly,10/31/1972,M,FL,J000296,N00035717,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NX29vT1pMLTV3V2c,rep,http://jolly.house.gov,2407 Rayburn HOB; Washington DC 20515-0910,202-225-5961,no form,no twitter,no facebook,no facebook
Marcy,Kaptur,6/17/1946,F,OH,K000009,N00003522,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NX1lXT2xWR21PSE0,rep,http://www.kaptur.house.gov,2186 Rayburn HOB; Washington DC 20515-3509,202-225-4146,https://forms.house.gov/kaptur/webforms/issue_subscribe.shtml,RepMarcyKaptur,RepresentativeMarcyKaptur,173753129419169
Ron,Kind,3/16/1963,M,WI,K000188,N00004403,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTWx0UUJlVi0zZUU,rep,http://kind.house.gov,1502 Longworth HOB; Washington DC 20515-4903,202-225-5506,http://kind.house.gov/contact/,RepRonKind,repronkind,89152017954
Peter,King,4/5/1944,M,NY,K000210,N00001193,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NY2s1Y1VMenFIdEU,rep,http://peteking.house.gov,339 Cannon HOB; Washington DC 20515-3202,202-225-7896,http://peteking.house.gov/contact/email-me,RepPeteKing,no facebook,no facebook
Jack,Kingston,4/24/1955,M,GA,K000220,N00002656,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NM3dFV1k4SU4xZ3M,rep,http://kingston.house.gov,2372 Rayburn HOB; Washington DC 20515-1001,202-225-5831,http://kingston.house.gov/ContactForm/,JackKingston,JackKingston,6914617307
Mark,Kirk,9/15/1959,M,IL,K000360,N00012539,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbUxManhaQ0lzcWc,sen,http://www.kirk.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,http://www.kirk.senate.gov/?p=contact,SenatorKirk,SenatorKirk,116381528428230
Steve,King,5/28/1949,M,IA,K000362,N00025237,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NOEpBTXFyX29XOXc,rep,http://steveking.house.gov,2210 Rayburn HOB; Washington DC 20515-1504,202-225-4426,https://forms.house.gov/king/webforms/issue_subscribe.html,SteveKingIA,stevekingia,134325379926458
John,Kline,9/6/1947,M,MN,K000363,N00004436,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdDN3UTVwb0tSWjQ,rep,http://kline.house.gov,2439 Rayburn HOB; Washington DC 20515-2302,202-225-2271,http://kline.house.gov/contact-us/,RepJohnKline,repjohnkline,770135879667732
Amy,Klobuchar,5/25/1960,F,MN,K000367,N00027500,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMlQ3OWpBVEpnQ2c,sen,http://www.klobuchar.senate.gov,302 Hart Senate Office Building Washington DC 20510,202-224-3244,http://www.klobuchar.senate.gov/public/contact-amy,no twitter,no facebook,no facebook
Ann,Kirkpatrick,3/24/1950,F,AZ,K000368,N00029260,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NS2FqbnUzZ202Y00,rep,http://kirkpatrick.house.gov,330 Cannon HOB; Washington DC 20515-0301,202-225-3361,http://kirkpatrick.house.gov/contact/email-me,RepKirkpatrick,RepKirkpatrick,152493768236405
William,Keating,9/6/1952,M,MA,K000375,N00031933,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NR2VzanNBUU40dGc,rep,http://keating.house.gov,315 Cannon HOB; Washington DC 20515-2109,202-225-3111,https://forms.house.gov/keating/webforms/contact.shtml,USRepKeating,Congressman.Keating,183092598372008
Mike,Kelly,5/10/1948,M,PA,K000376,N00031647,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTzlId0ZFLVpKVE0,rep,http://kelly.house.gov,1519 Longworth HOB; Washington DC 20515-3803,202-225-5406,http://kelly.house.gov/contact-me/email-me,MikeKellyPA,191056827594903,191056827594903
Adam,Kinzinger,2/27/1978,M,IL,K000378,N00030667,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NOURlY3ZlSmx2OE0,rep,http://kinzinger.house.gov,1221 Longworth HOB; Washington DC 20515-1316,202-225-3635,https://kinzingerforms.house.gov/email-adam,RepKinzinger,RepKinzinger,187811174579106
Joseph,Kennedy,10/4/1980,M,MA,K000379,N00034044,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcjFheGRwWndUakE,rep,http://kennedy.house.gov,1218 Longworth HOB; Washington DC 20515-2104,202-225-5931,http://kennedy.house.gov/contact/email-me,RepJoeKennedy,301936109927957,301936109927957
Daniel,Kildee,8/11/1958,M,MI,K000380,N00033395,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeDc0R3NUdlIzVk0,rep,http://dankildee.house.gov,327 Cannon HOB; Washington DC 20515-2205,202-225-3611,http://danielkildee.house.gov/contact/email-me,RepDanKildee,RepDanKildee,484166588292670
Derek,Kilmer,1/1/1974,M,WA,K000381,N00034453,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRTFGN1B2SHI5MzQ,rep,http://kilmer.house.gov,1429 Longworth HOB; Washington DC 20515-4706,202-225-5916,http://kilmer.house.gov/contact/email-me,RepDerekKilmer,derek.kilmer,450819048314124
Ann,Kuster,9/5/1956,F,NH,K000382,N00030875,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMVBUWXhTcVh6VVk,rep,http://kuster.house.gov,137 Cannon HOB; Washington DC 20515-2902,202-225-5206,http://kuster.house.gov/contact/email-me,RepAnnieKuster,CongresswomanAnnieKuster,115543081952049
Angus,King,3/31/1944,M,ME,K000383,N00034580,Independent,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NajBpUk42Y29ieE0,sen,http://www.king.senate.gov,359 Dirksen Senate Office Building Washington DC 20510,202-224-5344,http://www.king.senate.gov/contact,SenAngusKing,SenatorAngusSKingJr,142803045874943
Timothy,Kaine,2/26/1958,M,VA,K000384,N00033177,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NOGlxLXhXZDVkdmM,sen,http://www.kaine.senate.gov,388 Russell Senate Office Building Washington DC 20510,202-224-4024,http://www.kaine.senate.gov/contact,SenKaineOffice,SenatorKaine,482778861771212
Robin,Kelly,4/30/1956,F,IL,K000385,N00035215,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVHRhMDRhQ09wSUk,rep,http://robinkelly.house.gov,2419 Rayburn HOB; Washington DC 20515-1302,202-225-0773,http://robinkelly.house.gov/contact/email-me,RepRobinKelly,reprobinkelly,150380975141321
Tom,Latham,7/14/1948,M,IA,L000111,N00004227,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMWhKeFc2SklhZUE,rep,http://latham.house.gov,2217 Rayburn HOB; Washington DC 20515-1503,202-225-5476,http://www.tomlatham.house.gov/Contact/,TomLatham,tom.latham.733,345331988887412
Patrick,Leahy,3/31/1940,M,VT,L000174,N00009918,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcHFuU0NZWi1BUDA,sen,http://www.leahy.senate.gov,437 Russell Senate Office Building Washington DC 20510,202-224-4242,http://www.leahy.senate.gov/contact/,SenatorLeahy,SenatorPatrickLeahy,178569152181267
Carl,Levin,6/28/1934,M,MI,L000261,N00001691,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWEp4NEhKdHNnZUk,sen,http://www.levin.senate.gov,269 Russell Senate Office Building Washington DC 20510,202-224-6221,http://www.levin.senate.gov/contact/,SenCarlLevin,carllevin,7481814545
Sander,Levin,9/6/1931,M,MI,L000263,N00003950,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcTNmSWlqSXFWS2s,rep,http://levin.house.gov,1236 Longworth HOB; Washington DC 20515-2209,202-225-4961,http://levin.house.gov/contact-me/email-me,RepSandyLevin,RepSandyLevin,223726364320243
John,Lewis,2/21/1940,M,GA,L000287,N00002577,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSGU0dGN2aThGbU0,rep,http://johnlewis.house.gov,343 Cannon HOB; Washington DC 20515-1005,202-225-3801,http://johnlewis.house.gov/contact-me,RepJohnLewis,RepJohnLewis,82737208404
Zoe,Lofgren,12/21/1947,F,CA,L000397,N00007479,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZkN0R01tT1l2Tk0,rep,http://lofgren.house.gov,1401 Longworth HOB; Washington DC 20515-0519,202-225-3072,http://forms.house.gov/lofgren/webforms/landing.html,RepZoeLofgren,zoelofgren,221191600719
Nita,Lowey,7/5/1937,F,NY,L000480,N00001024,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NM3ZSX1JWZjhfcWs,rep,http://lowey.house.gov,2365 Rayburn HOB; Washington DC 20515-3217,202-225-6506,http://lowey.house.gov/?sectionid=56&amp;sectiontree=56,NitaLowey,RepLowey,158290607551599
Frank,Lucas,1/6/1960,M,OK,L000491,N00005559,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Na3k1bGZtUlp6ekE,rep,http://lucas.house.gov,2311 Rayburn HOB; Washington DC 20515-3603,202-225-5565,http://lucas.house.gov/contact-me/email-me,RepFrankLucas,7872057395,7872057395
Mary,Landrieu,11/23/1955,F,LA,L000550,N00005395,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeVJsc0I0ckJPcHc,sen,http://www.landrieu.senate.gov,703 Hart Senate Office Building Washington DC 20510,202-224-5824,http://www.landrieu.senate.gov/?p=contact,SenLandrieu,senatormarylandrieu,122518851125820
Barbara,Lee,7/16/1946,F,CA,L000551,N00008046,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NM0tmYmhscjZIVlU,rep,http://lee.house.gov,2267 Rayburn HOB; Washington DC 20515-0513,202-225-2661,"http://lee.house.gov/?sectionid=44&amp;sectiontree=18,44",RepBarbaraLee,RepBarbaraLee,92190287786
Frank,LoBiondo,5/12/1946,M,NJ,L000554,N00000851,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbmxyNzExVDFZMVE,rep,http://lobiondo.house.gov,2427 Rayburn HOB; Washington DC 20515-3002,202-225-6572,http://lobiondo.house.gov/contact-me/email-me,RepLoBiondo,FrankLoBiondo,no facebook
John,Larson,7/22/1948,M,CT,L000557,N00000575,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdUFwMENfQVdIRkk,rep,http://www.larson.house.gov,1501 Longworth HOB; Washington DC 20515-0701,202-225-2265,http://www.house.gov/writerep,RepJohnLarson,RepJohnLarson,6352928631
James,Langevin,4/22/1964,M,RI,L000559,N00009724,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRWt6eElsdjFUalk,rep,http://langevin.house.gov,109 Cannon HOB; Washington DC 20515-3902,202-225-2735,http://langevin.house.gov/contact-me,JimLangevin,CongressmanJimLangevin,6578978441
Rick,Larsen,6/15/1965,M,WA,L000560,N00009759,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSzlHMnJVaDFIbW8,rep,http://larsen.house.gov,2113 Rayburn HOB; Washington DC 20515-4702,202-225-2605,http://larsen.house.gov/contact-rick,RepRickLarsen,RepRickLarsen,135654683137079
Stephen,Lynch,3/31/1955,M,MA,L000562,N00013855,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcTc3TlVzRU5DSW8,rep,http://lynch.house.gov,2133 Rayburn HOB; Washington DC 20515-2108,202-225-8273,http://www.house.gov/writerep,RepStephenLynch,repstephenlynch,133720816696865
Daniel,Lipinski,7/15/1966,M,IL,L000563,N00027239,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NT29leU5OeFZoSjA,rep,http://www.lipinski.house.gov,1717 Longworth HOB; Washington DC 20515-1303,202-225-5701,http://www.house.gov/formlipinski/zipauth.html,RepLipinski,repdanlipinski,103286879730089
Doug,Lamborn,5/24/1954,M,CO,L000564,N00028133,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeUZZYWd2UkFCYTA,rep,http://lamborn.house.gov,2402 Rayburn HOB; Washington DC 20515-0605,202-225-4422,http://lamborn.house.gov/contact-doug/,RepDLamborn,CongressmanDougLamborn,45059452286
David,Loebsack,12/23/1952,M,IA,L000565,N00027741,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVWduQmRtMTh3Y00,rep,http://loebsack.house.gov,1527 Longworth HOB; Washington DC 20515-1502,202-225-6576,http://loebsack.house.gov/contactform/,DaveLoebsack,DaveLoebsack,291731316748
Robert,Latta,4/18/1956,M,OH,L000566,N00012233,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nb1JLWVVaUE16Y2M,rep,http://latta.house.gov,2448 Rayburn HOB; Washington DC 20515-3505,202-225-6405,http://latta.house.gov/contact/,BobLatta,boblatta,100000004848334
Leonard,Lance,6/25/1952,M,NJ,L000567,N00000898,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NOGhDMFJyLTRzd2c,rep,http://lance.house.gov,133 Cannon HOB; Washington DC 20515-3007,202-225-5361,https://forms.house.gov/lance/contact-form.shtml,RepLanceNJ7,CongressmanLance,100830109970339
Blaine,Luetkemeyer,5/7/1952,M,MO,L000569,N00030026,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbDJtZHBPLVFNQmM,rep,http://luetkemeyer.house.gov,2440 Rayburn HOB; Washington DC 20515-2503,202-225-2956,http://luetkemeyer.house.gov/contact/,RepBlainePress,BlaineLuetkemeyer,1358702716
Ben,Luján,6/7/1972,M,NM,L000570,N00029562,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NODY2dFdnSS1BRDg,rep,http://lujan.house.gov,2446 Rayburn HOB; Washington DC 20515-3103,202-225-6190,https://forms.house.gov/lujan/contact-form.shtml,RepBenRayLujan,RepBenRayLujan,112962521120
Cynthia,Lummis,9/10/1954,F,WY,L000571,N00029788,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSEtZUHo1TDlFT1k,rep,http://lummis.house.gov,113 Cannon HOB; Washington DC 20515-5000,202-225-2311,http://lummis.house.gov/contact/,CynthiaLummis,152754318103332,152754318103332
Raúl,Labrador,12/8/1967,M,ID,L000573,N00031377,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NN0RuMmZOYTU1MmM,rep,http://labrador.house.gov,1523 Longworth HOB; Washington DC 20515-1201,202-225-6611,http://labrador.house.gov/email-me/,Raul_Labrador,raul.r.labrador,180970951936493
James,Lankford,3/4/1968,M,OK,L000575,N00031129,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NOWt6TTFUU04wMEU,rep,http://lankford.house.gov,228 Cannon HOB; Washington DC 20515-3605,202-225-2132,http://lankford.house.gov/contact-me/email-me,RepLankford,RepLankford,130873066975024
Billy,Long,8/11/1955,M,MO,L000576,N00030676,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSTljWU1ndjE4YjA,rep,http://long.house.gov,1541 Longworth HOB; Washington DC 20515-2507,202-225-6536,http://long.house.gov/contact-billy/,USRepLong,Rep.Billy.Long,139631049438354
Mike,Lee,6/4/1971,M,UT,L000577,N00031696,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNWVaOEJGNUJQWTQ,sen,http://www.lee.senate.gov,316 Hart Senate Office Building Washington DC 20510,202-224-5444,http://www.lee.senate.gov/public/index.cfm/contact,SenMikeLee,senatormikelee,178081365556898
Doug,LaMalfa,7/2/1960,M,CA,L000578,N00033987,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVXoxQkd4b3ZBTkU,rep,http://lamalfa.house.gov,506 Cannon HOB; Washington DC 20515-0501,202-225-3076,http://lamalfa.house.gov/contact/email-me,RepLaMalfa,no facebook,no facebook
Alan,Lowenthal,3/8/1941,M,CA,L000579,N00033274,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeVBjRzAxZWFPdWM,rep,http://lowenthal.house.gov,515 Cannon HOB; Washington DC 20515-0547,202-225-7924,http://lowenthal.house.gov/contact/email-me,RepLowenthal,RepLowenthal,392631677490897
Michelle,Lujan Grisham,10/24/1959,F,NM,L000580,N00029400,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NM0dWejZ1bWdKcms,rep,http://lujangrisham.house.gov,214 Cannon HOB; Washington DC 20515-3101,202-225-6316,http://lujangrisham.house.gov/contact/email-me,RepLujanGrisham,RepLujanGrisham,191640657646128
Carolyn,Maloney,2/19/1946,F,NY,M000087,N00000078,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NS2ZnS0c1U1ZVM2c,rep,http://maloney.house.gov,2308 Rayburn HOB; Washington DC 20515-3212,202-225-7944,http://maloney.house.gov/index.php?option=com_email_form&amp;Itemid=73,RepMaloney,RepCarolynMaloney,397176447066236
Edward,Markey,7/11/1946,M,MA,M000133,N00000270,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NM3BGWlZMZzcyNkE,sen,http://www.markey.senate.gov,218 Russell Senate Office Building Washington DC 20510,202-224-2742,http://www.markey.senate.gov/contact,MarkeyMemo,EdJMarkey,6846731378
John,McCain,8/29/1936,M,AZ,M000303,N00006424,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nci1MMjFUNGprMVk,sen,http://www.mccain.senate.gov,241 Russell Senate Office Building Washington DC 20510,202-224-2235,http://www.mccain.senate.gov/public/index.cfm/contact-form,SenJohnMcCain,johnmccain,6425923706
Carolyn,McCarthy,1/5/1944,F,NY,M000309,N00001148,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NLUw0Z3JRUDJRLWM,rep,http://carolynmccarthy.house.gov,2346 Rayburn HOB; Washington DC 20515-3204,202-225-5516,http://www.house.gov/writerep,RepMcCarthyNY,no facebook,no facebook
James,McGovern,11/20/1959,M,MA,M000312,N00000179,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Neml5SnVXMDBqRFE,rep,http://mcgovern.house.gov,438 Cannon HOB; Washington DC 20515-2102,202-225-6101,http://www.house.gov/writerep,RepMcGovern,RepJimMcGovern,148299805224565
Mitch,McConnell,2/20/1942,M,KY,M000355,N00003389,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nbzc3OXZEV0puQXM,sen,http://www.mcconnell.senate.gov,317 Russell Senate Office Building Washington DC 20510,202-224-2541,http://www.mcconnell.senate.gov/public/index.cfm?p=contact,McConnellPress,mitchmcconnell,no facebook
Jim,McDermott,12/28/1936,M,WA,M000404,N00009829,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NekRObFZTa1ZZb0k,rep,http://mcdermott.house.gov,1035 Longworth HOB; Washington DC 20515-4707,202-225-3106,http://mcdermott.house.gov/index.php?option=com_content&amp;view=article&amp;id=476&amp;Itemid=8,RepJimMcDermott,CongressmanJimMcDermott,246418928093
Mike,McIntyre,8/6/1956,M,NC,M000485,N00002356,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcC1WZFRlZHAwTGM,rep,http://mcintyre.house.gov,2428 Rayburn HOB; Washington DC 20515-3307,202-225-2731,http://mcintyreforms.house.gov/contact/,RepMikeMcIntyre,mikemcintyre,340903514856
Howard,McKeon,9/9/1938,M,CA,M000508,N00006882,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeXBFWjNDOHQ3eDA,rep,http://mckeon.house.gov,2310 Rayburn HOB; Washington DC 20515-0525,202-225-1956,http://mckeon.house.gov/contact/,BuckMcKeon,BuckMcKeon,8138529578
Robert,Menéndez,1/1/1954,M,NJ,M000639,N00000699,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTjVsNkZmeTBRMGc,sen,http://menendez.senate.gov,528 Hart Senate Office Building Washington DC 20510,202-224-4744,http://menendez.senate.gov/contact/,SenatorMenendez,senatormenendez,349744811357
John,Mica,1/27/1943,M,FL,M000689,N00002793,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nazg4T1ViWXRrTkE,rep,http://mica.house.gov,2187 Rayburn HOB; Washington DC 20515-0907,202-225-4035,http://mica.house.gov/contact-me/,no twitter,JohnMica,no facebook
Barbara,Mikulski,7/20/1936,F,MD,M000702,N00001945,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NYy1fYllnazNfYVk,sen,http://www.mikulski.senate.gov,503 Hart Senate Office Building Washington DC 20510,202-224-4654,http://www.mikulski.senate.gov/contact/,SenatorBarb,SenatorMikulski,142890125771427
George,Miller,5/17/1945,M,CA,M000725,N00007390,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSlNfZ0RzX080elE,rep,http://georgemiller.house.gov,2205 Rayburn HOB; Washington DC 20515-0511,202-225-2095,http://georgemiller.house.gov/contact-me,AskGeorge,repgeorgemiller,75298637905
James,Moran,5/16/1945,M,VA,M000933,N00002083,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NR3lrejlZYXRuVUU,rep,http://moran.house.gov,2252 Rayburn HOB; Washington DC 20515-4608,202-225-4376,http://moran.house.gov/contact-me/email-me,Jim_Moran,RepJimMoran,100123453059
Jerry,Moran,5/29/1954,M,KS,M000934,N00005282,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NblFlWFJkZnVKTGM,sen,http://www.moran.senate.gov,361A Russell Senate Office Building Washington DC 20510,202-224-6521,http://moran.senate.gov/public/index.cfm/e-mail-jerry,JerryMoran,jerrymoran,171578807105
Patty,Murray,10/11/1950,F,WA,M001111,N00007876,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nc0pIVmIyeGJDQmM,sen,http://www.murray.senate.gov,154 Russell Senate Office Building Washington DC 20510,202-224-2621,http://www.murray.senate.gov/public/index.cfm/contactme,PattyMurray,no facebook,no facebook
Gregory,Meeks,9/25/1953,M,NY,M001137,N00001171,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NLV9ZaGdmMnc0a1U,rep,http://meeks.house.gov,2234 Rayburn HOB; Washington DC 20515-3205,202-225-3461,http://meeks.house.gov/contact-me/email-me,GregoryMeeks,gregory.meeks,1557025818
Gary,Miller,10/16/1948,M,CA,M001139,N00006954,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVU14NENaQ3FrbU0,rep,http://garymiller.house.gov,2467 Rayburn HOB; Washington DC 20515-0531,202-225-3201,http://garymiller.house.gov/Contact/,RepGaryMiller,RepGaryMiller,105352226181045
Jim,Matheson,3/21/1960,M,UT,M001142,N00009753,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNFBVMV9OSWROYzg,rep,http://matheson.house.gov,2211 Rayburn HOB; Washington DC 20515-4404,202-225-3011,http://matheson.house.gov/contact/,RepJimMatheson,RepJimMatheson,131888123517015
Betty,McCollum,7/12/1954,F,MN,M001143,N00012942,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NemdxbEpVR0ZwVWc,rep,http://mccollum.house.gov,1714 Longworth HOB; Washington DC 20515-2304,202-225-6631,https://mccollum.house.gov/contact-me/email-me,BettyMcCollum04,repbettymccollum,153386471383393
Jeff,Miller,6/27/1959,M,FL,M001144,N00013846,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdFlFY2k5VHVoM28,rep,http://jeffmiller.house.gov,336 Cannon HOB; Washington DC 20515-0901,202-225-4136,http://jeffmiller.house.gov/contact,no twitter,RepJeffMiller,66367876671
Michael,Michaud,1/18/1955,M,ME,M001149,N00024770,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWm54dVlXTU9QZGc,rep,http://michaud.house.gov,1724 Longworth HOB; Washington DC 20515-1902,202-225-6306,http://michaud.house.gov/email,RepMikeMichaud,RepMikeMichaud,131279995382
Candice,Miller,5/7/1954,F,MI,M001150,N00009795,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NLXMtMWJ1Q1pfZkU,rep,http://candicemiller.house.gov,320 Cannon HOB; Washington DC 20515-2210,202-225-2106,http://candicemiller.house.gov/contact-me/email-me,CandiceMiller,CongresswomanCandiceMiller,210401648605
Tim,Murphy,9/11/1952,M,PA,M001151,N00024992,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NLXRsWGN3cTRXYkE,rep,http://murphy.house.gov,2332 Rayburn HOB; Washington DC 20515-3818,202-225-2301,https://murphy.house.gov/contact-me,RepTimMurphy,reptimmurphy,105769762798552
Lisa,Murkowski,5/22/1957,F,AK,M001153,N00026050,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUnN4X0V2WjN3ZG8,sen,http://www.murkowski.senate.gov,709 Hart Senate Office Building Washington DC 20510,202-224-6665,http://www.murkowski.senate.gov/public/index.cfm?p=Contact,LisaMurkowski,SenLisaMurkowski,25271170290
Patrick,McHenry,10/22/1975,M,NC,M001156,N00026627,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMWpjM3FrZGpXWkE,rep,http://mchenry.house.gov,2334 Rayburn HOB; Washington DC 20515-3310,202-225-2576,http://mchenry.house.gov/contact/zipauth2.htm,PatrickMcHenry,CongressmanMcHenry,8045519803
Michael,McCaul,1/14/1962,M,TX,M001157,N00026460,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NXzBjdS1LVW92RDA,rep,http://mccaul.house.gov,131 Cannon HOB; Washington DC 20515-4310,202-225-2401,http://www.house.gov/writerep,McCaulPressShop,michaeltmccaul,6355254859
Kenny,Marchant,2/23/1951,M,TX,M001158,N00026710,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcjEwdVhDMXRYOGM,rep,http://marchant.house.gov,1110 Longworth HOB; Washington DC 20515-4324,202-225-6605,http://marchant.house.gov/contact,RepKenMarchant,RepKennyMarchant,6349487899
Cathy,McMorris Rodgers,5/22/1969,F,WA,M001159,N00026314,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVjA4RUVIZTJHWW8,rep,http://mcmorris.house.gov,203 Cannon HOB; Washington DC 20515-4705,202-225-2006,http://mcmorris.house.gov/contact-cathy1/,CathyMcMorris,mcmorrisrodgers,321618789771
Gwen,Moore,4/18/1951,F,WI,M001160,N00026914,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZGVYdHIwalgxZ0k,rep,http://gwenmoore.house.gov,2245 Rayburn HOB; Washington DC 20515-4904,202-225-4572,http://gwenmoore.house.gov/contact-me/,RepGwenMoore,GwenSMoore,58864029545
